,clmno,pol_year,region,pol_no,usage_type,coverage,ultloss,acc_year
18324,CLM2014100012346,2013,region_6,2013OF27685,private,PD,5708.436398443397,2014
18325,CLM2014100012387,2013,region_6,2013OF27710,private,PD,605.5217254932304,2014
18326,CLM2014200003484,2013,region_6,2013OF27713,private,PD,1712.5868547715081,2014
18327,CLM2014100012468,2013,region_6,2013OF27758,private,PD,3021.126180175477,2014
18328,CLM2014100012548,2013,region_6,2013OF27798,private,PD,3335.745483204871,2014
18329,CLM2014100012577,2013,region_6,2013OF27815,private,PD,1158.1388342589485,2014
18330,CLM2014100012631,2013,region_6,2013OF27853,private,PD,4219.51612619019,2014
18331,CLM2014100012720,2013,region_6,2013OF27920,private,PD,904.4355220564447,2014
18332,CLM2014100012727,2013,region_6,2013OF27923,private,PD,1809.08648847027,2014
18333,CLM2014100012793,2013,region_6,2013OF27962,private,PD,587.0606526724255,2014
18334,CLM2014100012831,2013,region_6,2013OF27986,private,PD,774.5663096828749,2014
18335,CLM2014200003606,2013,region_6,2013OF27990,private,PD,1326.2858214862817,2014
18336,CLM2014100012876,2013,region_6,2013OF28015,private,PD,2224.9474872341116,2014
18337,CLM2014200003630,2013,region_6,2013OF28021,private,PD,87.48000542035984,2014
18338,CLM2014100012908,2013,region_6,2013OF28030,private,PD,566.7630688590685,2014
18339,CLM2014200003636,2013,region_6,2013OF28030,private,PD,2423.167236575861,2014
18340,CLM2014100012941,2013,region_6,2013OF28045,private,PD,2443.6751817757095,2014
18341,CLM2014100012974,2013,region_6,2013OF28069,private,PD,223.1140542956829,2014
18342,CLM2014200003669,2013,region_6,2013OF28111,private,PD,1739.5298664811146,2014
18343,CLM2014100013101,2013,region_6,2013OF28149,private,PD,94.32840355650558,2014
18344,CLM2014100013160,2013,region_6,2013OF28194,private,PD,370.37668421263487,2014
18345,CLM2014100013232,2013,region_6,2013OF28230,private,PD,6651.1247830316715,2014
18346,CLM2014200003710,2013,region_6,2013OF28230,private,PD,7828.795857917663,2014
18347,CLM2014100013254,2013,region_6,2013OF28250,private,PD,1403.2168863145664,2014
18348,CLM2014200003718,2013,region_6,2013OF28250,private,PD,483.89499270442315,2014
18349,CLM2014100013263,2013,region_6,2013OF28255,private,PD,1376.8073379219775,2014
18350,CLM2014100013301,2013,region_6,2013OF28277,private,PD,1385.4354293643999,2014
18351,CLM2014200003729,2013,region_6,2013OF28277,private,PD,3743.5576669084553,2014
18352,CLM2014100013310,2013,region_6,2013OF28281,private,PD,5477.988409287292,2014
18353,CLM2014100013334,2013,region_6,2013OF28290,private,PD,3314.2502650426663,2014
18354,CLM2014100013390,2013,region_6,2013OF28319,private,PD,778.23897154446,2014
18355,CLM2014100013409,2013,region_6,2013OF28324,private,PD,7872.296452772433,2014
18356,CLM2014100013448,2013,region_6,2013OF28353,private,PD,900.7424116003388,2014
18357,CLM2014200003780,2013,region_6,2013OF28356,private,PD,5237.942946997228,2014
18358,CLM2014100013525,2013,region_6,2013OF28400,private,PD,94.26592710532184,2014
18359,CLM2014200003801,2013,region_6,2013OF28400,private,PD,1180.1189857438796,2014
18360,CLM2014100013613,2013,region_6,2013OF28444,private,PD,1045.090565817687,2014
18361,CLM2014100013617,2013,region_6,2013OF28445,private,PD,932.7445739184501,2014
18362,CLM2014100013620,2013,region_6,2013OF28447,private,PD,3733.2823546658874,2014
18363,CLM2014100013631,2013,region_6,2013OF28454,private,PD,991.5979608834997,2014
18364,CLM2014100013636,2013,region_6,2013OF28456,private,PD,656.9489089880487,2014
18365,CLM2014100013648,2013,region_6,2013OF28460,private,PD,1130.5192838964786,2014
18366,CLM2014100013656,2013,region_6,2013OF28468,private,PD,3638.348027212744,2014
18367,CLM2014100013697,2013,region_6,2013OF28491,private,PD,846.3730657683776,2014
18368,CLM2014100013715,2013,region_6,2013OF28497,private,PD,3233.7863494781373,2014
18369,CLM2014200003871,2013,region_6,2013OF28502,private,PD,4764.954421166593,2014
18370,CLM2014100013738,2013,region_6,2013OF28509,private,PD,633.0157321053256,2014
18371,CLM2014200003885,2013,region_6,2013OF28533,private,PD,3146.8912742613247,2014
18372,CLM2014200003890,2013,region_6,2013OF28541,private,PD,8659.01431128009,2014
18373,CLM2014400000166,2013,region_6,2013OF28541,private,PD,4209.360573151057,2014
18374,CLM2014200003900,2013,region_6,2013OF28565,private,PD,1014.099801182464,2014
18375,CLM2014200003909,2013,region_6,2013OF28575,private,PD,4817.04818367901,2014
18376,CLM2014100013863,2013,region_6,2013OF28586,private,PD,3683.1269739353907,2014
18377,CLM2014100013920,2013,region_6,2013OF28611,private,PD,1500.653731687065,2014
18378,CLM2014100013923,2013,region_6,2013OF28614,private,PD,24.52502267840917,2014
18379,CLM2014200003928,2013,region_6,2013OF28614,private,PD,2299.662113875684,2014
18380,CLM2014100013956,2013,region_6,2013OF28637,private,PD,1999.4050166527613,2014
18381,CLM2014100014115,2013,region_6,2013OF28739,private,PD,1030.5391373200393,2014
18382,CLM2014100014135,2013,region_6,2013OF28752,private,PD,3829.5651221221815,2014
18383,CLM2014100014155,2013,region_6,2013OF28768,private,PD,1537.8706158535094,2014
18384,CLM2014100014223,2013,region_6,2013OF28802,private,PD,6810.259369496649,2014
18385,CLM2014200004021,2013,region_6,2013OF28802,private,PD,1157.9506222375412,2014
18386,CLM2014300000884,2013,region_6,2013OF28802,private,PD,104.17092295465592,2014
18387,CLM2014100014239,2013,region_6,2013OF28809,private,PD,1975.2686365177328,2014
18388,CLM2014100014379,2013,region_6,2013OF28895,private,PD,1531.2444773964967,2014
18389,CLM2014100014382,2013,region_6,2013OF28897,private,PD,3150.5357688497807,2014
18390,CLM2014100014395,2013,region_6,2013OF28905,private,PD,5186.016992648207,2014
18391,CLM2014100014408,2013,region_6,2013OF28918,private,PD,704.481655483164,2014
18392,CLM2014100014493,2013,region_6,2013OF28975,private,PD,3266.4120258767584,2014
18393,CLM2014100014496,2013,region_6,2013OF28979,private,PD,2393.954700454644,2014
18394,CLM2014100014523,2013,region_6,2013OF28998,private,PD,5073.420159377949,2014
18395,CLM2014200004109,2013,region_6,2013OF29011,private,PD,6012.707390157383,2014
18396,CLM2014100014577,2013,region_6,2013OF29031,private,PD,2374.6139471312417,2014
18397,CLM2014200004120,2013,region_6,2013OF29031,private,PD,3136.3645501956953,2014
18398,CLM2014200004122,2013,region_6,2013OF29039,private,PD,2018.4811298430616,2014
18399,CLM2014100014629,2013,region_6,2013OF29067,private,PD,987.5936488808161,2014
18400,CLM2014100014656,2013,region_6,2013OF29084,private,PD,451.3482980599463,2014
18401,CLM2014200004141,2013,region_6,2013OF29084,private,PD,437.97438654131696,2014
18402,CLM2014100014665,2013,region_6,2013OF29092,private,PD,1302.636475481496,2014
18403,CLM2014100014706,2013,region_6,2013OF29111,private,PD,709.1457172495867,2014
18404,CLM2014100014734,2013,region_6,2013OF29123,private,PD,3530.7472362533354,2014
18405,CLM2014200004162,2013,region_6,2013OF29133,private,PD,3693.0477024867955,2014
18406,CLM2014300000910,2013,region_6,2013OF29133,private,PD,1552.6899137184173,2014
18407,CLM2014400000176,2013,region_6,2013OF29133,private,PD,676.6233440536133,2014
18408,CLM2014100014760,2013,region_6,2013OF29142,private,PD,614.438060476666,2014
18409,CLM2014100014764,2013,region_6,2013OF29144,private,PD,4671.119626930587,2014
18410,CLM2014400000177,2013,region_6,2013OF29144,private,PD,601.1754982385767,2014
18411,CLM2014100014797,2013,region_6,2013OF29164,private,PD,3023.769277852683,2014
18412,CLM2014200004187,2013,region_6,2013OF29164,private,PD,4312.548648720377,2014
18413,CLM2014300000919,2013,region_6,2013OF29164,private,PD,2913.710571676319,2014
18414,CLM2014100014805,2013,region_6,2013OF29170,private,PD,986.3369252127322,2014
18415,CLM2014100014876,2013,region_6,2013OF29200,private,PD,6250.581477170168,2014
18416,CLM2014100014904,2013,region_6,2013OF29220,private,PD,1351.2338960044597,2014
18417,CLM2014100014992,2013,region_6,2013OF29268,private,PD,518.7797017872132,2014
18418,CLM2014100015019,2013,region_6,2013OF29283,private,PD,1327.9928172281277,2014
18419,CLM2014100015104,2013,region_6,2013OF29338,private,PD,1265.0689380311962,2014
18420,CLM2014100015105,2013,region_6,2013OF29340,private,PD,3069.519432486439,2014
18421,CLM2014100015133,2013,region_6,2013OF29360,private,PD,527.0289170151399,2014
18422,CLM2014200004294,2013,region_6,2013OF29372,private,PD,1044.7873560923656,2014
18423,CLM2014100015178,2013,region_6,2013OF29396,private,PD,1266.8985149862822,2014
18424,CLM2014200004302,2013,region_6,2013OF29396,private,PD,1060.179478611674,2014
18425,CLM2014100015221,2013,region_6,2013OF29426,private,PD,2468.8300140172946,2014
18426,CLM2014200004313,2013,region_6,2013OF29426,private,PD,942.7011478000014,2014
18427,CLM2014300000952,2013,region_6,2013OF29426,private,PD,911.8781742060112,2014
18428,CLM2014100015262,2013,region_6,2013OF29443,private,PD,2203.969864545007,2014
18429,CLM2014100015270,2013,region_6,2013OF29449,private,PD,7291.487923442152,2014
18430,CLM2014200004334,2013,region_6,2013OF29461,private,PD,360.22135898990126,2014
18431,CLM2014100015369,2013,region_6,2013OF29510,private,PD,791.2991683877817,2014
18432,CLM2014200004350,2013,region_6,2013OF29510,private,PD,1117.750124591804,2014
18433,CLM2014300000964,2013,region_6,2013OF29510,private,PD,3744.568947804705,2014
18434,CLM2014100015375,2013,region_6,2013OF29511,private,PD,7977.5841899758625,2014
18435,CLM2014200004351,2013,region_6,2013OF29511,private,PD,10439.952128376597,2014
18436,CLM2014100015433,2013,region_6,2013OF29546,private,PD,1222.2589859294103,2014
18437,CLM2014200004367,2013,region_6,2013OF29546,private,PD,374.13190109830845,2014
18438,CLM2014100015440,2013,region_6,2013OF29550,private,PD,2310.0979163451125,2014
18439,CLM2014100015441,2013,region_6,2013OF29552,private,PD,1489.5648579434867,2014
18440,CLM2014100015457,2013,region_6,2013OF29564,private,PD,4071.9485707722733,2014
18441,CLM2014100015489,2013,region_6,2013OF29584,private,PD,1857.4224181577727,2014
18442,CLM2014200004386,2013,region_6,2013OF29584,private,PD,3091.5134208520763,2014
18443,CLM2014300000968,2013,region_6,2013OF29584,private,PD,2095.7831813913845,2014
18444,CLM2014100015496,2013,region_6,2013OF29587,private,PD,908.3082388730469,2014
18445,CLM2014100015565,2013,region_6,2013OF29622,private,PD,2026.718209042009,2014
18446,CLM2014100015593,2013,region_6,2013OF29642,private,PD,2965.1526364788297,2014
18447,CLM2014100015599,2013,region_6,2013OF29646,private,PD,4449.174787710022,2014
18448,CLM2014100015662,2013,region_6,2013OF29687,private,PD,5542.70386149688,2014
18449,CLM2014100015774,2013,region_6,2013OF29766,private,PD,12929.15126639651,2014
18450,CLM2014200004493,2013,region_6,2013OF29793,private,PD,2162.695642462885,2014
18451,CLM2014100015849,2013,region_6,2013OF29800,private,PD,1657.3557684441582,2014
18452,CLM2014100015910,2013,region_6,2013OF29847,private,PD,6071.8185817659805,2014
18453,CLM2014200004522,2013,region_6,2013OF29855,private,PD,4538.040681498576,2014
18454,CLM2014100016051,2013,region_6,2013OF29932,private,PD,603.803275195871,2014
18455,CLM2014100016103,2013,region_6,2013OF29971,private,PD,2943.922240772764,2014
18456,CLM2014400000192,2013,region_6,2013OF29971,private,PD,2281.1410181816645,2014
18457,CLM2014100016106,2013,region_6,2013OF29974,private,PD,1745.7785075551208,2014
18458,CLM2014100016143,2013,region_6,2013OF29997,private,PD,771.7008684680958,2014
18459,CLM2014200004585,2013,region_6,2013OF29997,private,PD,988.6503093283958,2014
18460,CLM2014100016160,2013,region_6,2013OF30003,private,PD,1091.0281592422753,2014
18461,CLM2014100016180,2013,region_6,2013OF30023,private,PD,4599.032788132399,2014
18462,CLM2014200004595,2013,region_6,2013OF30023,private,PD,2364.2705416198537,2014
18463,CLM2014100016236,2013,region_6,2013OF30052,private,PD,130.82449170380877,2014
18464,CLM2014300001008,2013,region_6,2013OF30052,private,PD,755.5749006128933,2014
18465,CLM2014100016273,2013,region_6,2013OF30072,private,PD,62.11006605898075,2014
18466,CLM2014100016302,2013,region_6,2013OF30094,private,PD,1846.211190307561,2014
18467,CLM2014200004631,2013,region_6,2013OF30110,private,PD,779.8738411793285,2014
18468,CLM2014100016392,2013,region_6,2013OF30152,private,PD,1310.7599299794274,2014
18469,CLM2014200004662,2013,region_6,2013OF30180,private,PD,11336.286686623449,2014
18470,CLM2014100016510,2013,region_6,2013OF30215,private,PD,186.49584168233912,2014
18471,CLM2014100016513,2013,region_6,2013OF30216,private,PD,1383.3340921618153,2014
18472,CLM2014100016577,2013,region_6,2013OF30262,private,PD,2437.043941152784,2014
18473,CLM2014100016580,2013,region_6,2013OF30264,private,PD,2081.3424195955845,2014
18474,CLM2014200004693,2013,region_6,2013OF30264,private,PD,7238.9405232974905,2014
18475,CLM2014100016597,2013,region_6,2013OF30278,private,PD,3743.2132956423693,2014
18476,CLM2014100016626,2013,region_6,2013OF30292,private,PD,2579.9456840844887,2014
18477,CLM2014200004710,2013,region_6,2013OF30292,private,PD,436.2141884159742,2014
18478,CLM2014100016632,2013,region_6,2013OF30295,private,PD,13513.852581632009,2014
18479,CLM2014100016663,2013,region_6,2013OF30317,private,PD,6281.553101396468,2014
18480,CLM2014100016678,2013,region_6,2013OF30327,private,PD,2305.556894994885,2014
18481,CLM2014100016728,2013,region_6,2013OF30361,private,PD,5840.520459216158,2014
18482,CLM2014100016732,2013,region_6,2013OF30364,private,PD,1021.8679372408537,2014
18483,CLM2014100016742,2013,region_6,2013OF30369,private,PD,1602.7967126559322,2014
18484,CLM2014100016849,2013,region_6,2013OF30434,private,PD,1134.2886156510722,2014
18485,CLM2014300001045,2013,region_6,2013OF30434,private,PD,1565.9580120263422,2014
18486,CLM2014200004785,2013,region_6,2013OF30487,private,PD,23264.04198078488,2014
18487,CLM2014100016929,2013,region_6,2013OF30488,private,PD,5050.828495449888,2014
18488,CLM2014100016964,2013,region_6,2013OF30506,private,PD,5803.058037595234,2014
18489,CLM2014100017018,2013,region_6,2013OF30529,private,PD,2074.8463786434595,2014
18490,CLM2014300001064,2013,region_6,2013OF30613,private,PD,589.2828981479119,2014
18491,CLM2014100017187,2013,region_6,2013OF30636,private,PD,826.7404037275611,2014
18492,CLM2014200004860,2013,region_6,2013OF30636,private,PD,1256.2849063715028,2014
18493,CLM2014100017204,2013,region_6,2013OF30645,private,PD,1122.4552290645167,2014
18494,CLM2014100017246,2013,region_6,2013OF30666,private,PD,4252.1670660565505,2014
18495,CLM2014100017313,2013,region_6,2013OF30713,private,PD,357.787978438169,2014
18496,CLM2014100017321,2013,region_6,2013OF30721,private,PD,2678.6054167813877,2014
18497,CLM2014100017357,2013,region_6,2013OF30744,private,PD,2609.7877511783045,2014
18498,CLM2014200004925,2013,region_6,2013OF30786,private,PD,6939.200027031497,2014
18499,CLM2014100017494,2013,region_6,2013OF30815,private,PD,4593.670365667992,2014
18500,CLM2014200004943,2013,region_6,2013OF30815,private,PD,8245.079082912154,2014
18501,CLM2014100017507,2013,region_6,2013OF30820,private,PD,4165.814172367889,2014
18502,CLM2014100017524,2013,region_6,2013OF30826,private,PD,517.1798718770846,2014
18503,CLM2014200004948,2013,region_6,2013OF30826,private,PD,949.9258408237797,2014
18504,CLM2014100017585,2013,region_6,2013OF30873,private,PD,2846.2622989761235,2014
18505,CLM2014100017609,2013,region_6,2013OF30894,private,PD,2130.1366939571367,2014
18506,CLM2014200004974,2013,region_6,2013OF30909,private,PD,2966.7895360062907,2014
18507,CLM2014100017654,2013,region_6,2013OF30927,private,PD,13302.950653894915,2014
18508,CLM2014100017655,2013,region_6,2013OF30928,private,PD,1600.254953307638,2014
18509,CLM2014100017699,2013,region_6,2013OF30955,private,PD,33485.59872706588,2014
18510,CLM2014100017719,2013,region_6,2013OF30975,private,PD,3438.5151617104107,2014
18511,CLM2014100017737,2013,region_6,2013OF30985,private,PD,4760.506872735535,2014
18512,CLM2014200004999,2013,region_6,2013OF30985,private,PD,2887.696773210696,2014
18513,CLM2014100017763,2013,region_6,2013OF31003,private,PD,1885.9422934520335,2014
18514,CLM2014100017771,2013,region_6,2013OF31010,private,PD,496.5638538170306,2014
18515,CLM2014100017784,2013,region_6,2013OF31020,private,PD,3183.0413676673043,2014
18516,CLM2014100017870,2013,region_6,2013OF31086,private,PD,11483.795660572532,2014
18517,CLM2014200005051,2013,region_6,2013OF31145,private,PD,246.5847040730204,2014
18518,CLM2014100017955,2013,region_6,2013OF31150,private,PD,1418.0331683455233,2014
18519,CLM2014100018008,2013,region_6,2013OF31193,private,PD,1588.6197254218093,2014
18520,CLM2014300001103,2013,region_6,2013OF31193,private,PD,497.00724886500603,2014
18521,CLM2014200005091,2013,region_6,2013OF31266,private,PD,398.6854380666127,2014
18522,CLM2014200005102,2013,region_6,2013OF31275,private,PD,2516.469317193763,2014
18523,CLM2014100018177,2013,region_6,2013OF31328,private,PD,3792.1325731540496,2014
18524,CLM2014200005115,2013,region_6,2013OF31328,private,PD,25.426924573598956,2014
18525,CLM2014300001117,2013,region_6,2013OF31328,private,PD,1293.6109779401766,2014
18526,CLM2014100018187,2013,region_6,2013OF31333,private,PD,1655.143061766104,2014
18527,CLM2014200005125,2013,region_6,2013OF31346,private,PD,3281.7800502284,2014
18528,CLM2014100018276,2013,region_6,2013OF31397,private,PD,2093.105577173079,2014
18529,CLM2014100018286,2013,region_6,2013OF31406,private,PD,791.066783767467,2014
18530,CLM2014300001125,2013,region_6,2013OF31406,private,PD,12269.959724639431,2014
18531,CLM2014100018444,2013,region_6,2013OF31503,private,PD,2378.944995558732,2014
18532,CLM2014100018445,2013,region_6,2013OF31505,private,PD,1100.1077130665842,2014
18533,CLM2014200005189,2013,region_6,2013OF31538,private,PD,5691.945065349396,2014
18534,CLM2014100018522,2013,region_6,2013OF31551,private,PD,443.4754492162396,2014
